Node,Time_bin,Avg_speed,Avg_speed_CI,Max_speed,Min_speed,Travel_time,Travel_time_CI,Flow,Boxplot_speed,Boxplot_time,Count
261510697,2,14.0,"(-2.86, 31.26)",31.0,0.0,,,{},"{'whislo': 0, 'q1': 0.0, 'med': 19.0, 'q3': 21.0, 'whishi': 31, 'fliers': []}",{'points': []},5
263991315,-1,3.0,"(-8.81, 14.14)",14.0,0.0,0.11665,"(-0.09, 0.33)","{'(6910272793, 263991315, 0)': 2}","{'points': [0, 0, 8]}","{'points': [0.1333, 0.1]}",3
263991315,1,11.0,"(-77.94, 99.94)",18.0,0.0,0.1667,,"{'(6910272793, 263991315, 0)': 1}","{'points': [4, 18]}",{'points': [0.1667]},2
263991315,0,20.0,"(5.08, 35.42)",26.0,0.0,0.2833,,"{'(6910272793, 263991315, 0)': 1}","{'whislo': 6, 'q1': 19.5, 'med': 24.5, 'q3': 25.25, 'whishi': 26, 'fliers': [6]}",{'points': [0.2833]},4
263991315,2,12.0,"(2.03, 22.97)",27.0,0.0,0.17223333333333335,"(-0.16, 0.51)","{'(65308456, 263991315, 0)': 1, '(6910272793, 263991315, 0)': 1, '(263991315, 342573716, 0)': 1}","{'whislo': 0, 'q1': 5.75, 'med': 12.0, 'q3': 18.25, 'whishi': 27, 'fliers': []}","{'points': [0.3167, 0.15, 0.05]}",6
265666762,-1,,,,,,,{},{'points': []},{'points': []},0
265666762,1,7.0,"(1.52, 12.26)",21.0,0.0,0.21250000000000002,"(-0.01, 0.43)","{'(265666762, 265666763, 0)': 2, '(65322282, 265666762, 0)': 2}","{'whislo': 0, 'q1': 2.0, 'med': 4.0, 'q3': 12.0, 'whishi': 21, 'fliers': []}","{'whislo': 0.0667, 'q1': 0.15414999999999998, 'med': 0.19165, 'q3': 0.25, 'whishi': 0.4, 'fliers': [0.4]}",9
265666762,0,0.0,"(-5.85, 6.85)",1.0,0.0,,,{},"{'points': [1, 0]}",{'points': []},2
265666762,2,4.0,"(1.41, 7.23)",18.0,0.0,0.77085,"(-0.56, 2.1)","{'(1472411079, 265666762, 0)': 1, '(265666762, 265666763, 0)': 2, '(65322282, 265666762, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 0.0, 'q3': 7.0, 'whishi': 18, 'fliers': [18]}","{'whislo': 0.1667, 'q1': 0.31670000000000004, 'med': 0.45835000000000004, 'q3': 0.9125000000000001, 'whishi': 2.0, 'fliers': [2.0]}",19
265666763,-1,,,,,,,{},{'points': []},{'points': []},0
265666763,1,14.0,"(9.69, 18.31)",23.0,12.0,0.1,,"{'(265666763, 265666764, 0)': 1}","{'whislo': 12, 'q1': 12.75, 'med': 13.0, 'q3': 14.25, 'whishi': 18, 'fliers': [18]}",{'points': [0.1]},4
265666763,0,16.0,,16.0,16.0,,,{},{'points': [16]},{'points': []},1
265666763,2,13.0,"(11.64, 15.16)",16.0,9.0,,,{},"{'whislo': 9, 'q1': 11.5, 'med': 13.5, 'q3': 15.75, 'whishi': 16, 'fliers': []}",{'points': []},10
265666764,-1,,,,,,,{},{'points': []},{'points': []},0
265666764,1,10.0,"(-2.71, 22.71)",11.0,9.0,,,{},"{'points': [11, 9]}",{'points': []},2
265666764,0,10.0,"(-46.68, 67.68)",15.0,6.0,,,{},"{'points': [6, 15]}",{'points': []},2
265666764,2,6.0,"(2.43, 9.97)",17.0,0.0,0.4833,"(-0.79, 1.75)","{'(65288811, 265666764, 0)': 2}","{'whislo': 2, 'q1': 5.0, 'med': 6.0, 'q3': 8.0, 'whishi': 10, 'fliers': []}","{'points': [0.3833, 0.5833]}",5
275511769,-1,20.0,"(-24.97, 63.97)",23.0,16.0,,,{},"{'points': [23, 16]}",{'points': []},2
275511769,1,,,,,,,{},{'points': []},{'points': []},0
275511769,0,14.0,"(12.51, 16.34)",16.0,10.0,,,{},"{'whislo': 10, 'q1': 14.5, 'med': 15.0, 'q3': 15.5, 'whishi': 16, 'fliers': [10]}",{'points': []},7
275511769,2,16.0,"(13.63, 18.09)",19.0,12.0,,,{},"{'whislo': 12, 'q1': 14.5, 'med': 16.0, 'q3': 17.5, 'whishi': 19, 'fliers': []}",{'points': []},7
276805752,-1,,,,,,,{},{'points': []},{'points': []},0
276805752,1,,,,,,,{},{'points': []},{'points': []},0
276805752,0,14.0,"(-4.56, 33.56)",16.0,13.0,,,{},"{'points': [16, 13]}",{'points': []},2
276805752,2,14.0,"(9.77, 18.6)",23.0,1.0,0.05,,"{'(276805752, 65312030, 0)': 1}","{'whislo': 1, 'q1': 10.5, 'med': 15.0, 'q3': 19.0, 'whishi': 23, 'fliers': []}",{'points': [0.05]},11
277334103,3,12.0,,12.0,12.0,,,{},{'points': [12]},{'points': []},1
293756613,3,6.0,,8.0,4.0,1.65,,"{'(65325842, 293756613, 0)': 1}",{'points': [6]},{'points': [1.65]},1
295218056,-1,0.0,"(0.0, 0.0)",0.0,0.0,,,{},"{'whislo': 0, 'q1': 0.0, 'med': 0.0, 'q3': 0.0, 'whishi': 0, 'fliers': []}",{'points': []},4
295218056,1,9.0,"(-67.24, 85.24)",15.0,3.0,,,{},"{'points': [15, 3]}",{'points': []},2
295218056,0,5.0,"(0.96, 8.73)",22.0,0.0,0.69165,"(-1.74, 3.13)","{'(295218056, 260190943, 0)': 1, '(260190943, 295218056, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 4.0, 'q3': 6.0, 'whishi': 22, 'fliers': [22]}","{'points': [0.8833, 0.5]}",13
295218056,2,5.0,"(2.77, 7.46)",18.0,0.0,0.6916583333333333,"(0.46, 0.93)","{'(295218056, 258967899, 0)': 1, '(260190943, 295218056, 0)': 9, '(295218056, 260190943, 0)': 2}","{'whislo': 0, 'q1': 0.0, 'med': 1.0, 'q3': 10.75, 'whishi': 18, 'fliers': []}","{'whislo': 0.05, 'q1': 0.508325, 'med': 0.6499999999999999, 'q3': 1.004175, 'whishi': 1.2333, 'fliers': []}",34
295222775,-1,2.0,"(-10.71, 14.71)",3.0,1.0,,,{},"{'points': [3, 1]}",{'points': []},2
295222775,1,,,,,,,{},{'points': []},{'points': []},0
295222775,0,2.0,"(-0.18, 4.78)",10.0,0.0,2.5416499999999997,"(-11.54, 16.62)","{'(295222775, 65312068, 0)': 1, '(295222775, 766948544, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 0.0, 'q3': 3.75, 'whishi': 10, 'fliers': [10]}","{'points': [3.65, 1.4333]}",10
295222775,2,4.0,"(2.79, 5.79)",15.0,0.0,0.6513916666666667,"(0.33, 0.97)","{'(65312068, 295222775, 0)': 5, '(295222775, 65312068, 0)': 5, '(295222775, 766948544, 0)': 2}","{'whislo': 0, 'q1': 0.0, 'med': 4.0, 'q3': 8.0, 'whishi': 15, 'fliers': []}","{'whislo': 0.05, 'q1': 0.1875, 'med': 0.5666500000000001, 'q3': 1.050025, 'whishi': 1.3833, 'fliers': []}",38
297254899,3,20.0,,20.0,20.0,,,{},{'points': [20]},{'points': []},1
309032633,-1,,,,,,,{},{'points': []},{'points': []},0
309032633,1,19.0,"(3.49, 34.51)",24.0,12.0,,,{},"{'points': [21, 12, 24]}",{'points': []},3
309032633,0,3.0,"(-35.12, 41.12)",6.0,0.0,3.2,,"{'(65315787, 309032633, 0)': 1}","{'points': [0, 6]}",{'points': [3.2]},2
309032633,2,4.0,"(-5.81, 13.81)",13.0,0.0,1.75,,"{'(65315787, 309032633, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 1.5, 'q3': 5.5, 'whishi': 13, 'fliers': []}",{'points': [1.75]},4
317122247,-1,9.0,,9.0,9.0,,,{},{'points': [9]},{'points': []},1
317122247,1,11.0,"(8.52, 13.48)",12.0,10.0,,,{},"{'points': [12, 11, 10]}",{'points': []},3
317122247,0,6.0,"(-19.41, 31.41)",11.0,4.0,0.1,,"{'(317122247, 65307352, 0)': 1}","{'points': [8, 4]}",{'points': [0.1]},2
317122247,2,7.0,"(5.38, 8.62)",12.0,4.0,0.6833,,"{'(317122247, 65307352, 0)': 1}","{'whislo': 4, 'q1': 6.0, 'med': 6.5, 'q3': 7.75, 'whishi': 12, 'fliers': [12]}",{'points': [0.6833]},10
317353055,3,13.0,"(5.74, 20.92)",16.0,10.0,,,{},"{'points': [16, 14, 10]}",{'points': []},3
330666983,-1,4.0,"(-5.94, 13.94)",8.0,0.0,,,{},"{'points': [4, 8, 0]}",{'points': []},3
330666983,1,6.0,,6.0,6.0,,,{},{'points': [6]},{'points': []},1
330666983,0,2.0,"(-17.56, 20.56)",3.0,0.0,0.1667,,"{'(65312657, 330666983, 0)': 1}","{'points': [3, 0]}",{'points': [0.1667]},2
330666983,2,4.0,"(1.26, 7.24)",9.0,0.0,0.0667,,"{'(65312657, 330666983, 0)': 1}","{'whislo': 0, 'q1': 1.75, 'med': 3.0, 'q3': 8.0, 'whishi': 9, 'fliers': []}",{'points': [0.0667]},8
330666993,-1,5.0,"(-6.14, 16.81)",8.0,0.0,,,{},"{'points': [0, 8, 8]}",{'points': []},3
330666993,1,4.0,"(-40.97, 47.97)",7.0,0.0,,,{},"{'points': [0, 7]}",{'points': []},2
330666993,0,4.0,"(0.74, 6.46)",9.0,0.0,0.425,"(-0.42, 1.27)","{'(65312651, 330666993, 0)': 2, '(330666983, 6378899554, 0)': 1, '(330666993, 330666983, 0)': 1}","{'whislo': 0, 'q1': 3.0, 'med': 4.0, 'q3': 5.0, 'whishi': 6, 'fliers': []}","{'whislo': 0.0667, 'q1': 0.091675, 'med': 0.21665, 'q3': 0.549975, 'whishi': 1.2, 'fliers': []}",5
330666993,2,4.0,"(1.73, 5.44)",9.0,0.0,0.35474285714285714,"(0.01, 0.7)","{'(65312651, 330666993, 0)': 5, '(330666983, 6378899554, 0)': 1, '(330666993, 65312651, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 4.0, 'q3': 7.0, 'whishi': 9, 'fliers': []}","{'whislo': 0.05, 'q1': 0.1, 'med': 0.2333, 'q3': 0.45830000000000004, 'whishi': 1.0833, 'fliers': [1.0833]}",17
340160893,3,25.0,,25.0,25.0,,,{},{'points': [25]},{'points': []},1
340164576,3,5.0,,5.0,5.0,,,{},{'points': [5]},{'points': []},1
342548255,3,8.0,"(-7.96, 24.96)",21.0,0.0,,,{},"{'whislo': 0, 'q1': 0.0, 'med': 6.5, 'q3': 15.0, 'whishi': 21, 'fliers': []}",{'points': []},4
342573716,3,3.0,"(-1.87, 7.2)",10.0,0.0,,,{},"{'whislo': 0, 'q1': 0.0, 'med': 0.0, 'q3': 4.5, 'whishi': 10, 'fliers': []}",{'points': []},6
346527550,3,18.0,"(-7.41, 43.41)",20.0,16.0,,,{},"{'points': [16, 20]}",{'points': []},2
346527551,-1,,,,,,,{},{'points': []},{'points': []},0
346527551,1,10.0,"(3.15, 15.85)",10.0,9.0,,,{},"{'points': [9, 10]}",{'points': []},2
346527551,0,11.0,,11.0,11.0,,,{},{'points': [11]},{'points': []},1
346527551,2,7.0,"(-4.89, 18.49)",19.0,0.0,0.1833,,"{'(346527551, 346527552, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 0.0, 'q3': 15.0, 'whishi': 19, 'fliers': []}",{'points': [0.1833]},5
346527552,3,20.0,"(-37.68, 76.68)",24.0,15.0,,,{},"{'points': [24, 15]}",{'points': []},2
371239915,-1,9.0,"(5.36, 11.84)",12.0,5.0,0.08335000000000001,"(-0.34, 0.51)","{'(65337003, 371239915, 0)': 2}","{'whislo': 5, 'q1': 8.0, 'med': 8.0, 'q3': 10.0, 'whishi': 12, 'fliers': []}","{'points': [0.05, 0.1167]}",5
371239915,1,9.0,"(6.26, 11.54)",14.0,0.0,0.25,,"{'(371239915, 65337003, 0)': 1}","{'whislo': 0, 'q1': 8.25, 'med': 9.5, 'q3': 10.0, 'whishi': 14, 'fliers': [14, 0]}",{'points': [0.25]},10
371239915,0,10.0,"(6.56, 13.44)",12.0,7.0,,,{},"{'whislo': 7, 'q1': 9.25, 'med': 10.5, 'q3': 11.25, 'whishi': 12, 'fliers': []}",{'points': []},4
371239915,2,9.0,"(6.6, 11.25)",16.0,3.0,0.21666666666666667,"(0.04, 0.4)","{'(371239915, 173176455, 0)': 1, '(371239915, 65337003, 0)': 1, '(65337003, 371239915, 0)': 1}","{'whislo': 3, 'q1': 5.25, 'med': 8.0, 'q3': 12.75, 'whishi': 16, 'fliers': []}","{'points': [0.2667, 0.1333, 0.25]}",14
448034152,3,16.0,,16.0,16.0,,,{},{'points': [16]},{'points': []},1
466335817,3,24.0,"(14.9, 32.6)",29.0,18.0,0.05,,"{'(65357989, 65357997, 0)': 1}","{'whislo': 18, 'q1': 19.5, 'med': 24.0, 'q3': 28.25, 'whishi': 29, 'fliers': []}",{'points': [0.05]},4
581047109,3,15.0,,15.0,15.0,,,{},{'points': [15]},{'points': []},1
581047133,3,0.0,,0.0,0.0,1.0,,"{'(1723564001, 581047133, 0)': 1}",{'points': [0]},{'points': [1.0]},1
581251865,-1,,,,,,,{},{'points': []},{'points': []},0
581251865,1,5.0,"(-0.92, 10.52)",12.0,0.0,0.0333,,"{'(581251865, 65324878, 0)': 1}","{'whislo': 0, 'q1': 2.0, 'med': 4.0, 'q3': 6.0, 'whishi': 12, 'fliers': []}",{'points': [0.0333]},5
581251865,0,8.0,"(-2.37, 17.71)",12.0,4.0,,,{},"{'points': [4, 12, 7]}",{'points': []},3
581251865,2,9.0,"(6.73, 12.21)",20.0,0.0,0.1389,"(-0.21, 0.49)","{'(581251865, 65324878, 0)': 2, '(65324871, 581251865, 0)': 1}","{'whislo': 0, 'q1': 7.0, 'med': 9.0, 'q3': 12.0, 'whishi': 20, 'fliers': [20]}","{'points': [0.05, 0.0667, 0.3]}",17
601280963,-1,19.0,"(19.0, 19.0)",20.0,18.0,0.1,,"{'(601280963, 65352349, 0)': 1}","{'points': [19, 19]}",{'points': [0.1]},2
601280963,1,15.0,"(12.39, 17.4)",22.0,0.0,0.49443333333333334,"(-0.36, 1.35)","{'(601280963, 65352349, 0)': 1, '(258759746, 601280963, 0)': 2}","{'whislo': 3, 'q1': 12.5, 'med': 16.0, 'q3': 17.5, 'whishi': 22, 'fliers': [3]}","{'points': [0.7333, 0.65, 0.1]}",19
601280963,0,12.0,"(9.45, 13.55)",13.0,9.0,0.0833,,"{'(258759746, 601280963, 0)': 1}","{'whislo': 10, 'q1': 10.75, 'med': 11.5, 'q3': 12.25, 'whishi': 13, 'fliers': []}",{'points': [0.0833]},4
601280963,2,15.0,"(12.92, 16.49)",26.0,0.0,0.1426,"(0.12, 0.17)","{'(258759746, 601280963, 0)': 5, '(601280963, 65352349, 0)': 2, '(65352349, 601280963, 0)': 1, '(601280963, 258759746, 0)': 1}","{'whislo': 0, 'q1': 10.0, 'med': 14.0, 'q3': 20.5, 'whishi': 26, 'fliers': []}","{'whislo': 0.1, 'q1': 0.1167, 'med': 0.1333, 'q3': 0.1667, 'whishi': 0.2, 'fliers': []}",47
763026749,3,14.0,,14.0,14.0,,,{},{'points': [14]},{'points': []},1
766948543,-1,,,,,,,{},{'points': []},{'points': []},0
766948543,1,,,,,,,{},{'points': []},{'points': []},0
766948543,0,10.0,"(5.96, 14.33)",15.0,5.0,0.15,,"{'(766948544, 65344794, 0)': 1}","{'whislo': 5, 'q1': 6.0, 'med': 10.0, 'q3': 14.5, 'whishi': 15, 'fliers': []}",{'points': [0.15]},7
766948543,2,12.0,"(9.21, 15.79)",20.0,0.0,0.15,,"{'(766948544, 65344794, 0)': 1}","{'whislo': 0, 'q1': 11.75, 'med': 13.0, 'q3': 15.25, 'whishi': 20, 'fliers': [0, 6]}",{'points': [0.15]},12
766948544,-1,13.0,"(-25.12, 51.12)",16.0,10.0,,,{},"{'points': [16, 10]}",{'points': []},2
766948544,1,,,,,,,{},{'points': []},{'points': []},0
766948544,0,20.0,,20.0,20.0,,,{},{'points': [20]},{'points': []},1
766948544,2,11.0,"(4.56, 17.22)",22.0,0.0,0.0667,,"{'(295222775, 766948544, 0)': 1}","{'whislo': 0, 'q1': 2.0, 'med': 13.0, 'q3': 17.0, 'whishi': 22, 'fliers': []}",{'points': [0.0667]},9
767752910,-1,,,,,,,{},{'points': []},{'points': []},0
767752910,1,,,,,,,{},{'points': []},{'points': []},0
767752910,0,2.0,"(-2.4, 7.26)",15.0,0.0,0.70415,"(0.01, 1.4)","{'(259138404, 767752910, 0)': 3, '(767752910, 65358040, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 0.0, 'q3': 1.5, 'whishi': 14, 'fliers': [14]}","{'whislo': 0.25, 'q1': 0.387475, 'med': 0.6833, 'q3': 0.9999750000000001, 'whishi': 1.2, 'fliers': []}",7
767752910,2,4.0,"(0.67, 6.43)",17.0,0.0,0.8722166666666668,"(0.31, 1.44)","{'(259138404, 767752910, 0)': 5, '(767752910, 65358040, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 0.0, 'q3': 4.5, 'whishi': 17, 'fliers': [17, 17, 17]}","{'whislo': 0.3833, 'q1': 0.42917500000000003, 'med': 0.7750000000000001, 'q3': 1.13335, 'whishi': 1.7333, 'fliers': []}",20
1148372849,-1,,,,,,,{},{'points': []},{'points': []},0
1148372849,1,,,,,,,{},{'points': []},{'points': []},0
1148372849,0,,,,,,,{},{'points': []},{'points': []},0
1148372849,2,2.0,"(0.8, 3.77)",5.0,0.0,,,{},"{'whislo': 0, 'q1': 1.5, 'med': 2.0, 'q3': 3.0, 'whishi': 5, 'fliers': []}",{'points': []},7
1148372880,-1,15.0,"(7.24, 22.26)",19.0,6.0,0.6667,,"{'(65315412, 65352257, 0)': 1}","{'whislo': 8, 'q1': 14.0, 'med': 16.0, 'q3': 16.75, 'whishi': 19, 'fliers': [8]}",{'points': [0.6667]},4
1148372880,1,,,,,,,{},{'points': []},{'points': []},0
1148372880,0,15.0,"(2.29, 27.71)",16.0,14.0,,,{},"{'points': [14, 16]}",{'points': []},2
1148372880,2,16.0,,16.0,16.0,,,{},{'points': [16]},{'points': []},1
1271001343,-1,2.0,,4.0,0.0,1.2,,"{'(65303541, 1271001343, 0)': 1}",{'points': [2]},{'points': [1.2]},1
1271001343,1,9.0,"(-67.24, 85.24)",15.0,3.0,,,{},"{'points': [3, 15]}",{'points': []},2
1271001343,0,16.0,"(14.45, 18.55)",18.0,13.0,0.0667,,"{'(65303541, 1271001343, 0)': 1}","{'whislo': 15, 'q1': 15.75, 'med': 16.5, 'q3': 17.25, 'whishi': 18, 'fliers': []}",{'points': [0.0667]},4
1271001343,2,11.0,"(7.97, 14.96)",19.0,0.0,0.0667,,"{'(65303541, 1271001343, 0)': 1}","{'whislo': 0, 'q1': 10.0, 'med': 14.0, 'q3': 15.0, 'whishi': 19, 'fliers': [0, 0]}",{'points': [0.0667]},13
1472411079,-1,,,,,,,{},{'points': []},{'points': []},0
1472411079,1,,,,,,,{},{'points': []},{'points': []},0
1472411079,0,14.0,"(-74.94, 102.94)",21.0,7.0,,,{},"{'points': [21, 7]}",{'points': []},2
1472411079,2,8.0,"(-5.0, 20.6)",23.0,0.0,0.85,,"{'(65308740, 1472411079, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 2.0, 'q3': 14.0, 'whishi': 23, 'fliers': []}",{'points': [0.85]},5
1496341778,-1,,,,,,,{},{'points': []},{'points': []},0
1496341778,1,12.0,"(6.6, 18.07)",15.0,11.0,,,{},"{'points': [11, 11, 15]}",{'points': []},3
1496341778,0,18.0,,19.0,18.0,0.05,,"{'(1496341778, 65305819, 0)': 1}",{'points': [18]},{'points': [0.05]},1
1496341778,2,10.0,"(5.68, 14.82)",18.0,2.0,,,{},"{'whislo': 2, 'q1': 6.75, 'med': 9.5, 'q3': 14.5, 'whishi': 18, 'fliers': []}",{'points': []},8
1580501214,-1,,,,,,,{},{'points': []},{'points': []},0
1580501214,1,9.0,"(3.03, 15.37)",17.0,0.0,0.1833,,"{'(65317939, 1580501214, 0)': 1}","{'whislo': 4, 'q1': 6.0, 'med': 9.0, 'q3': 10.0, 'whishi': 17, 'fliers': [17]}",{'points': [0.1833]},5
1580501214,0,13.0,,13.0,13.0,,,{},{'points': [13]},{'points': []},1
1580501214,2,8.0,"(3.12, 12.7)",19.0,0.0,0.8778,"(-0.9, 2.65)","{'(65317939, 1580501214, 0)': 3}","{'whislo': 0, 'q1': 0.0, 'med': 8.0, 'q3': 14.0, 'whishi': 17, 'fliers': []}","{'points': [1.15, 1.4167, 0.0667]}",11
1636827301,-1,24.0,"(-33.68, 80.68)",28.0,19.0,,,{},"{'points': [28, 19]}",{'points': []},2
1636827301,1,25.0,,25.0,25.0,,,{},{'points': [25]},{'points': []},1
1636827301,0,21.0,"(14.25, 27.75)",27.0,18.0,,,{},"{'whislo': 18, 'q1': 18.0, 'med': 19.5, 'q3': 22.5, 'whishi': 27, 'fliers': []}",{'points': []},4
1636827301,2,18.0,"(16.57, 19.43)",22.0,13.0,,,{},"{'whislo': 13, 'q1': 16.25, 'med': 18.5, 'q3': 19.75, 'whishi': 22, 'fliers': []}",{'points': []},14
1677788981,-1,,,,,,,{},{'points': []},{'points': []},0
1677788981,1,8.0,"(2.44, 13.89)",14.0,0.0,,,{},"{'whislo': 0, 'q1': 4.75, 'med': 9.5, 'q3': 12.0, 'whishi': 14, 'fliers': []}",{'points': []},6
1677788981,0,13.0,"(-0.87, 26.87)",18.0,0.0,,,{},"{'whislo': 0, 'q1': 12.0, 'med': 17.0, 'q3': 18.0, 'whishi': 18, 'fliers': [0]}",{'points': []},4
1677788981,2,8.0,"(2.97, 13.7)",18.0,0.0,0.17779999999999999,"(-0.34, 0.69)","{'(65345359, 1677788981, 0)': 2, '(65334193, 1677788981, 0)': 1}","{'whislo': 0, 'q1': 1.0, 'med': 9.0, 'q3': 14.0, 'whishi': 18, 'fliers': []}","{'points': [0.05, 0.4167, 0.0667]}",9
1692478722,3,4.0,"(-3.02, 10.62)",12.0,0.0,0.1667,,"{'(1692478722, 65293687, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 0.0, 'q3': 7.0, 'whishi': 12, 'fliers': []}",{'points': [0.1667]},5
1692478761,3,8.0,"(5.75, 10.25)",10.0,7.0,,,{},"{'whislo': 7, 'q1': 7.0, 'med': 7.5, 'q3': 8.5, 'whishi': 10, 'fliers': []}",{'points': []},4
1723738829,-1,6.0,"(-0.68, 13.08)",17.0,0.0,0.6666333333333333,"(-0.3, 1.63)","{'(1723738829, 65293741, 0)': 2, '(1723738966, 1723738829, 0)': 1}","{'whislo': 0, 'q1': 3.0, 'med': 4.0, 'q3': 11.0, 'whishi': 13, 'fliers': []}","{'points': [0.9833, 0.2333, 0.7833]}",5
1723738829,1,10.0,"(6.83, 12.25)",22.0,0.0,0.34582500000000005,"(0.23, 0.47)","{'(1723738829, 65293741, 0)': 10, '(1723738829, 3814451006, 0)': 1, '(1723738966, 1723738829, 0)': 1}","{'whislo': 0, 'q1': 6.0, 'med': 9.5, 'q3': 16.0, 'whishi': 19, 'fliers': []}","{'whislo': 0.0667, 'q1': 0.220825, 'med': 0.3083, 'q3': 0.50415, 'whishi': 0.6, 'fliers': []}",26
1723738829,0,12.0,"(8.47, 14.78)",16.0,0.0,0.32499999999999996,"(0.01, 0.64)","{'(1723738966, 1723738829, 0)': 1, '(1723738829, 3814451006, 0)': 1, '(1723738829, 65293741, 0)': 2}","{'whislo': 5, 'q1': 8.75, 'med': 13.5, 'q3': 14.25, 'whishi': 15, 'fliers': []}","{'whislo': 0.0833, 'q1': 0.245825, 'med': 0.32499999999999996, 'q3': 0.40417499999999995, 'whishi': 0.5667, 'fliers': []}",8
1723738829,2,10.0,"(8.47, 10.89)",21.0,0.0,0.5203722222222223,"(0.37, 0.67)","{'(1723738829, 65293741, 0)': 19, '(1723738966, 1723738829, 0)': 12, '(65293741, 1723738829, 0)': 2, '(1723738829, 1723738966, 0)': 1, '(763026749, 1723738829, 0)': 2}","{'whislo': 0, 'q1': 5.0, 'med': 11.0, 'q3': 14.0, 'whishi': 21, 'fliers': []}","{'whislo': 0.0167, 'q1': 0.17914999999999998, 'med': 0.375, 'q3': 0.8250000000000001, 'whishi': 1.85, 'fliers': [1.85]}",81
1723738833,-1,18.0,"(16.84, 19.56)",19.0,17.0,,,{},"{'whislo': 17, 'q1': 17.0, 'med': 19.0, 'q3': 19.0, 'whishi': 19, 'fliers': []}",{'points': []},5
1723738833,1,15.0,"(10.86, 18.3)",20.0,0.0,,,{},"{'whislo': 0, 'q1': 12.75, 'med': 16.5, 'q3': 19.0, 'whishi': 20, 'fliers': [0]}",{'points': []},12
1723738833,0,10.0,"(-72.09, 93.09)",17.0,4.0,,,{},"{'points': [4, 17]}",{'points': []},2
1723738833,2,13.0,"(11.39, 15.14)",22.0,0.0,0.26944999999999997,"(-0.03, 0.57)","{'(1580501214, 1723738833, 0)': 6}","{'whislo': 2, 'q1': 10.0, 'med': 13.0, 'q3': 16.75, 'whishi': 22, 'fliers': []}","{'whislo': 0.0167, 'q1': 0.08752499999999999, 'med': 0.175, 'q3': 0.35000000000000003, 'whishi': 0.7833, 'fliers': [0.7833]}",30
1723739241,-1,,,,,,,{},{'points': []},{'points': []},0
1723739241,1,8.0,"(4.84, 10.64)",18.0,0.0,0.1389,"(-0.25, 0.53)","{'(1723739359, 1723739241, 0)': 2, '(1723739241, 5318468081, 0)': 1}","{'whislo': 0, 'q1': 3.0, 'med': 8.0, 'q3': 12.5, 'whishi': 18, 'fliers': []}","{'points': [0.0833, 0.0167, 0.3167]}",19
1723739241,0,10.0,"(0.94, 18.39)",13.0,6.0,,,{},"{'points': [10, 6, 13]}",{'points': []},3
1723739241,2,6.0,"(4.42, 7.32)",17.0,0.0,0.3227272727272727,"(-0.01, 0.65)","{'(1723739241, 5318468081, 0)': 5, '(1723739359, 1723739241, 0)': 6}","{'whislo': 0, 'q1': 1.0, 'med': 5.0, 'q3': 9.0, 'whishi': 17, 'fliers': []}","{'whislo': 0.0167, 'q1': 0.10830000000000001, 'med': 0.15, 'q3': 0.3, 'whishi': 1.7667, 'fliers': [1.7667]}",53
1723739359,-1,12.0,"(5.61, 17.59)",17.0,6.0,0.1333,,"{'(1723739359, 1723739241, 0)': 1}","{'whislo': 6, 'q1': 8.0, 'med': 11.0, 'q3': 16.0, 'whishi': 17, 'fliers': []}",{'points': [0.1333]},5
1723739359,1,9.0,"(5.75, 11.59)",18.0,0.0,0.47500000000000003,"(-0.16, 1.11)","{'(1723739359, 1723739241, 0)': 4}","{'whislo': 0, 'q1': 6.0, 'med': 8.0, 'q3': 12.0, 'whishi': 18, 'fliers': []}","{'whislo': 0.0667, 'q1': 0.24167499999999997, 'med': 0.41664999999999996, 'q3': 0.649975, 'whishi': 1.0, 'fliers': []}",15
1723739359,0,12.0,"(3.5, 20.1)",17.0,0.0,0.22499999999999998,"(-0.94, 1.39)","{'(65319908, 65318323, 0)': 1, '(1723739359, 1723739241, 0)': 1}","{'whislo': 1, 'q1': 10.0, 'med': 14.0, 'q3': 17.0, 'whishi': 17, 'fliers': []}","{'points': [0.3167, 0.1333]}",5
1723739359,2,7.0,"(5.25, 8.79)",22.0,0.0,0.5559000000000001,"(0.26, 0.85)","{'(1723739359, 1723739241, 0)': 15, '(65319908, 65318323, 0)': 1, '(6906996472, 65319908, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 6.0, 'q3': 11.0, 'whishi': 22, 'fliers': []}","{'whislo': 0.0167, 'q1': 0.1333, 'med': 0.4, 'q3': 0.7167, 'whishi': 2.0667, 'fliers': [2.0667]}",53
2236649167,3,10.0,"(3.34, 16.16)",13.0,4.0,,,{},"{'whislo': 4, 'q1': 8.5, 'med': 11.0, 'q3': 12.25, 'whishi': 13, 'fliers': []}",{'points': []},4
